n,cogram_point
22398,19927.6046623603
22399,19928.3840201398
22400,19929.1633741388
22401,19929.9427243574
22402,19930.7220707959
22403,19931.5014134544
22404,19932.2807523332
22405,19933.0600874324
22406,19933.8394187523
22407,19934.6187462931
22408,19935.3980700549
22409,19936.177390038
22410,19936.9567062426
22411,19937.7360186689
22412,19938.515327317
22413,19939.2946321872
22414,19940.0739332797
22415,19940.8532305947
22416,19941.6325241324
22417,19942.411813893
22418,19943.1910998766
22419,19943.9703820836
22420,19944.749660514
22421,19945.5289351682
22422,19946.3082060463
22423,19947.0874731484
22424,19947.8667364749
22425,19948.6459960259
22426,19949.4252518016
22427,19950.2045038022
22428,19950.9837520279
22429,19951.762996479
22430,19952.5422371556
22431,19953.3214740579
22432,19954.1007071861
22433,19954.8799365404
22434,19955.6591621211
22435,19956.4383839284
22436,19957.2176019623
22437,19957.9968162232
22438,19958.7760267112
22439,19959.5552334266
22440,19960.3344363695
22441,19961.1136355402
22442,19961.8928309388
22443,19962.6720225656
22444,19963.4512104207
22445,19964.2303945044
22446,19965.0095748168
22447,19965.7887513582
22448,19966.5679241287
22449,19967.3470931286
22450,19968.1262583581
22451,19968.9054198173
22452,19969.6845775065
22453,19970.4637314259
22454,19971.2428815756
22455,19972.022027956
22456,19972.8011705671
22457,19973.5803094091
22458,19974.3594444824
22459,19975.138575787
22460,19975.9177033232
22461,19976.6968270912
22462,19977.4759470912
22463,19978.2550633233
22464,19979.0341757879
22465,19979.813284485
22466,19980.5923894149
22467,19981.3714905778
22468,19982.150587974
22469,19982.9296816035
22470,19983.7087714666
22471,19984.4878575635
22472,19985.2669398944
22473,19986.0460184595
22474,19986.825093259
22475,19987.6041642931
22476,19988.383231562
22477,19989.162295066
22478,19989.9413548051
22479,19990.7204107796
22480,19991.4994629898
22481,19992.2785114358
22482,19993.0575561177
22483,19993.8365970359
22484,19994.6156341905
22485,19995.3946675818
22486,19996.1736972098
22487,19996.9527230749
22488,19997.7317451772
22489,19998.5107635169
22490,19999.2897780942
22491,20000.0687889094
22492,20000.8477959625
22493,20001.6267992539
22494,20002.4057987838
22495,20003.1847945522
22496,20003.9637865595
22497,20004.7427748058
22498,20005.5217592914
22499,20006.3007400163
22500,20007.0797169809
22501,20007.8586901854
22502,20008.6376596299
22503,20009.4166253146
22504,20010.1955872397
22505,20010.9745454055
22506,20011.7534998121
22507,20012.5324504598
22508,20013.3113973487
22509,20014.090340479
22510,20014.869279851
22511,20015.6482154648
22512,20016.4271473206
22513,20017.2060754187
22514,20017.9849997593
22515,20018.7639203425
22516,20019.5428371685
22517,20020.3217502375
22518,20021.1006595499
22519,20021.8795651056
22520,20022.658466905
22521,20023.4373649483
22522,20024.2162592356
22523,20024.9951497671
22524,20025.7740365431
22525,20026.5529195638
22526,20027.3317988292
22527,20028.1106743398
22528,20028.8895460956
22529,20029.6684140968
22530,20030.4472783437
22531,20031.2261388364
22532,20032.0049955752
22533,20032.7838485602
22534,20033.5626977917
22535,20034.3415432699
22536,20035.1203849949
22537,20035.8992229669
22538,20036.6780571862
22539,20037.4568876529
22540,20038.2357143673
22541,20039.0145373296
22542,20039.7933565399
22543,20040.5721719984
22544,20041.3509837054
22545,20042.129791661
22546,20042.9085958655
22547,20043.6873963191
22548,20044.4661930219
22549,20045.2449859742
22550,20046.0237751761
22551,20046.8025606278
22552,20047.5813423296
22553,20048.3601202817
22554,20049.1388944842
22555,20049.9176649373
22556,20050.6964316414
22557,20051.4751945964
22558,20052.2539538027
22559,20053.0327092605
22560,20053.8114609699
22561,20054.5902089311
22562,20055.3689531445
22563,20056.14769361
22564,20056.926430328
22565,20057.7051632987
22566,20058.4838925221
22567,20059.2626179987
22568,20060.0413397285
22569,20060.8200577117
22570,20061.5987719486
22571,20062.3774824393
22572,20063.1561891841
22573,20063.9348921831
22574,20064.7135914365
22575,20065.4922869446
22576,20066.2709787076
22577,20067.0496667255
22578,20067.8283509988
22579,20068.6070315274
22580,20069.3857083117
22581,20070.1643813518
22582,20070.943050648
22583,20071.7217162004
22584,20072.5003780093
22585,20073.2790360747
22586,20074.0576903971
22587,20074.8363409764
22588,20075.614987813
22589,20076.393630907
22590,20077.1722702586
22591,20077.9509058681
22592,20078.7295377356
22593,20079.5081658614
22594,20080.2867902455
22595,20081.0654108883
22596,20081.8440277899
22597,20082.6226409505
22598,20083.4012503704
22599,20084.1798560497
22600,20084.9584579886
22601,20085.7370561873
22602,20086.515650646
22603,20087.294241365
22604,20088.0728283444
22605,20088.8514115844
22606,20089.6299910852
22607,20090.408566847
22608,20091.18713887
22609,20091.9657071544
22610,20092.7442717005
22611,20093.5228325083
22612,20094.3013895782
22613,20095.0799429103
22614,20095.8584925047
22615,20096.6370383618
22616,20097.4155804817
22617,20098.1941188646
22618,20098.9726535106
22619,20099.7511844201
22620,20100.5297115932
22621,20101.30823503
22622,20102.0867547309
22623,20102.8652706959
22624,20103.6437829253
22625,20104.4222914194
22626,20105.2007961782
22627,20105.979297202
22628,20106.7577944909
22629,20107.5362880453
22630,20108.3147778652
22631,20109.0932639509
22632,20109.8717463026
22633,20110.6502249205
22634,20111.4286998047
22635,20112.2071709555
22636,20112.9856383731
22637,20113.7641020576
22638,20114.5425620093
22639,20115.3210182284
22640,20116.099470715
22641,20116.8779194694
22642,20117.6563644918
22643,20118.4348057823
22644,20119.2132433412
22645,20119.9916771686
22646,20120.7701072647
22647,20121.5485336298
22648,20122.3269562641
22649,20123.1053751677
22650,20123.8837903409
22651,20124.6622017837
22652,20125.4406094966
22653,20126.2190134795
22654,20126.9974137328
22655,20127.7758102566
22656,20128.5542030512
22657,20129.3325921167
22658,20130.1109774533
22659,20130.8893590612
22660,20131.6677369407
22661,20132.4461110918
22662,20133.2244815149
22663,20134.0028482101
22664,20134.7812111776
22665,20135.5595704176
22666,20136.3379259304
22667,20137.116277716
22668,20137.8946257747
22669,20138.6729701068
22670,20139.4513107123
22671,20140.2296475915
22672,20141.0079807446
22673,20141.7863101718
22674,20142.5646358733
22675,20143.3429578493
22676,20144.1212761
22677,20144.8995906255
22678,20145.6779014261
22679,20146.456208502
22680,20147.2345118534
22681,20148.0128114804
22682,20148.7911073833
22683,20149.5693995622
22684,20150.3476880175
22685,20151.1259727491
22686,20151.9042537575
22687,20152.6825310427
22688,20153.4608046049
22689,20154.2390744444
22690,20155.0173405613
22691,20155.7956029559
22692,20156.5738616283
22693,20157.3521165787
22694,20158.1303678074
22695,20158.9086153145
22696,20159.6868591003
22697,20160.4650991648
22698,20161.2433355084
22699,20162.0215681312
22700,20162.7997970334
22701,20163.5780222152
22702,20164.3562436768
22703,20165.1344614185
22704,20165.9126754403
22705,20166.6908857426
22706,20167.4690923254
22707,20168.247295189
22708,20169.0254943336
22709,20169.8036897595
22710,20170.5818814666
22711,20171.3600694554
22712,20172.138253726
22713,20172.9164342785
22714,20173.6946111132
22715,20174.4727842302
22716,20175.2509536299
22717,20176.0291193122
22718,20176.8072812776
22719,20177.5854395261
22720,20178.3635940579
22721,20179.1417448733
22722,20179.9198919725
22723,20180.6980353555
22724,20181.4761750228
22725,20182.2543109743
22726,20183.0324432104
22727,20183.8105717312
22728,20184.5886965369
22729,20185.3668176277
22730,20186.1449350039
22731,20186.9230486656
22732,20187.701158613
22733,20188.4792648462
22734,20189.2573673656
22735,20190.0354661713
22736,20190.8135612635
22737,20191.5916526424
22738,20192.3697403081
22739,20193.1478242609
22740,20193.9259045011
22741,20194.7039810286
22742,20195.4820538439
22743,20196.260122947
22744,20197.0381883382
22745,20197.8162500177
22746,20198.5943079856
22747,20199.3723622421
22748,20200.1504127875
22749,20200.928459622
22750,20201.7065027457
22751,20202.4845421588
22752,20203.2625778615
22753,20204.0406098541
22754,20204.8186381367
22755,20205.5966627095
22756,20206.3746835728
22757,20207.1527007266
22758,20207.9307141713
22759,20208.7087239069
22760,20209.4867299338
22761,20210.2647322521
22762,20211.0427308619
22763,20211.8207257635
22764,20212.5987169571
22765,20213.3767044429
22766,20214.1546882211
22767,20214.9326682918
22768,20215.7106446553
22769,20216.4886173118
22770,20217.2665862614
22771,20218.0445515044
22772,20218.8225130409
22773,20219.6004708711
22774,20220.3784249953
22775,20221.1563754137
22776,20221.9343221263
22777,20222.7122651335
22778,20223.4902044354
22779,20224.2681400322
22780,20225.0460719241
22781,20225.8240001114
22782,20226.6019245941
22783,20227.3798453726
22784,20228.1577624469
22785,20228.9356758173
22786,20229.713585484
22787,20230.4914914472
22788,20231.269393707
22789,20232.0472922638
22790,20232.8251871176
22791,20233.6030782686
22792,20234.3809657171
22793,20235.1588494633
22794,20235.9367295073
22795,20236.7146058493
22796,20237.4924784896
22797,20238.2703474283
22798,20239.0482126656
22799,20239.8260742018
22800,20240.603932037
22801,20241.3817861714
22802,20242.1596366052
22803,20242.9374833386
22804,20243.7153263717
22805,20244.4931657049
22806,20245.2710013383
22807,20246.048833272
22808,20246.8266615064
22809,20247.6044860415
22810,20248.3823068775
22811,20249.1601240148
22812,20249.9379374533
22813,20250.7157471935
22814,20251.4935532354
22815,20252.2713555792
22816,20253.0491542251
22817,20253.8269491734
22818,20254.6047404242
22819,20255.3825279777
22820,20256.1603118342
22821,20256.9380919937
22822,20257.7158684566
22823,20258.4936412229
22824,20259.271410293
22825,20260.0491756669
22826,20260.8269373449
22827,20261.6046953272
22828,20262.382449614
22829,20263.1602002054
22830,20263.9379471017
22831,20264.715690303
22832,20265.4934298096
22833,20266.2711656217
22834,20267.0488977393
22835,20267.8266261628
22836,20268.6043508924
22837,20269.3820719281
22838,20270.1597892703
22839,20270.937502919
22840,20271.7152128746
22841,20272.4929191372
22842,20273.270621707
22843,20274.0483205841
22844,20274.8260157689
22845,20275.6037072614
22846,20276.3813950618
22847,20277.1590791705
22848,20277.9367595875
22849,20278.714436313
22850,20279.4921093474
22851,20280.2697786906
22852,20281.047444343
22853,20281.8251063047
22854,20282.6027645759
22855,20283.3804191568
22856,20284.1580700477
22857,20284.9357172486
22858,20285.7133607599
22859,20286.4910005816
22860,20287.2686367141
22861,20288.0462691574
22862,20288.8238979118
22863,20289.6015229774
22864,20290.3791443546
22865,20291.1567620433
22866,20291.934376044
22867,20292.7119863566
22868,20293.4895929815
22869,20294.2671959189
22870,20295.0447951688
22871,20295.8223907316
22872,20296.5999826074
22873,20297.3775707964
22874,20298.1551552988
22875,20298.9327361148
22876,20299.7103132445
22877,20300.4878866883
22878,20301.2654564462
22879,20302.0430225185
22880,20302.8205849054
22881,20303.598143607
22882,20304.3756986236
22883,20305.1532499553
22884,20305.9307976023
22885,20306.7083415649
22886,20307.4858818432
22887,20308.2634184374
22888,20309.0409513477
22889,20309.8184805743
22890,20310.5960061174
22891,20311.3735279772
22892,20312.1510461539
22893,20312.9285606476
22894,20313.7060714587
22895,20314.4835785872
22896,20315.2610820333
22897,20316.0385817973
22898,20316.8160778793
22899,20317.5935702796
22900,20318.3710589983
22901,20319.1485440356
22902,20319.9260253918
22903,20320.7035030669
22904,20321.4809770613
22905,20322.258447375
22906,20323.0359140083
22907,20323.8133769615
22908,20324.5908362345
22909,20325.3682918278
22910,20326.1457437414
22911,20326.9231919756
22912,20327.7006365305
22913,20328.4780774063
22914,20329.2555146033
22915,20330.0329481216
22916,20330.8103779614
22917,20331.5878041229
22918,20332.3652266064
22919,20333.1426454119
22920,20333.9200605397
22921,20334.69747199
22922,20335.474879763
22923,20336.2522838588
22924,20337.0296842777
22925,20337.8070810198
22926,20338.5844740854
22927,20339.3618634746
22928,20340.1392491877
22929,20340.9166312248
22930,20341.6940095861
22931,20342.4713842718
22932,20343.2487552821
22933,20344.0261226172
22934,20344.8034862773
22935,20345.5808462626
22936,20346.3582025732
22937,20347.1355552094
22938,20347.9129041713
22939,20348.6902494592
22940,20349.4675910733
22941,20350.2449290137
22942,20351.0222632806
22943,20351.7995938742
22944,20352.5769207947
22945,20353.3542440424
22946,20354.1315636173
22947,20354.9088795197
22948,20355.6861917498
22949,20356.4635003078
22950,20357.2408051938
22951,20358.0181064081
22952,20358.7954039508
22953,20359.5726978222
22954,20360.3499880224
22955,20361.1272745517
22956,20361.9045574101
22957,20362.681836598
22958,20363.4591121154
22959,20364.2363839627
22960,20365.01365214
22961,20365.7909166474
22962,20366.5681774852
22963,20367.3454346535
22964,20368.1226881526
22965,20368.8999379827
22966,20369.6771841439
22967,20370.4544266364
22968,20371.2316654605
22969,20372.0089006162
22970,20372.7861321039
22971,20373.5633599236
22972,20374.3405840757
22973,20375.1178045602
22974,20375.8950213774
22975,20376.6722345275
22976,20377.4494440106
22977,20378.226649827
22978,20379.0038519768
22979,20379.7810504603
22980,20380.5582452775
22981,20381.3354364288
22982,20382.1126239143
22983,20382.8898077342
22984,20383.6669878887
22985,20384.4441643779
22986,20385.2213372022
22987,20385.9985063616
22988,20386.7756718563
22989,20387.5528336866
22990,20388.3299918527
22991,20389.1071463546
22992,20389.8842971927
22993,20390.6614443672
22994,20391.4385878781
22995,20392.2157277257
22996,20392.9928639102
22997,20393.7699964318
22998,20394.5471252906
22999,20395.3242504869
23000,20396.1013720209
23001,20396.8784898927
23002,20397.6556041026
23003,20398.4327146506
23004,20399.2098215371
23005,20399.9869247622
23006,20400.7640243261
23007,20401.541120229
23008,20402.3182124711
23009,20403.0953010526
23010,20403.8723859736
23011,20404.6494672344
23012,20405.4265448351
23013,20406.203618776
23014,20406.9806890572
23015,20407.7577556789
23016,20408.5348186413
23017,20409.3118779447
23018,20410.0889335891
23019,20410.8659855748
23020,20411.643033902
23021,20412.4200785709
23022,20413.1971195816
23023,20413.9741569343
23024,20414.7511906293
23025,20415.5282206668
23026,20416.3052470468
23027,20417.0822697697
23028,20417.8592888356
23029,20418.6363042447
23030,20419.4133159971
23031,20420.1903240931
23032,20420.9673285329
23033,20421.7443293167
23034,20422.5213264446
23035,20423.2983199168
23036,20424.0753097336
23037,20424.8522958951
23038,20425.6292784015
23039,20426.406257253
23040,20427.1832324498
23041,20427.9602039921
23042,20428.73717188
23043,20429.5141361138
23044,20430.2910966937
23045,20431.0680536198
23046,20431.8450068924
23047,20432.6219565115
23048,20433.3989024775
23049,20434.1758447905
23050,20434.9527834507
23051,20435.7297184583
23052,20436.5066498135
23053,20437.2835775164
23054,20438.0605015673
23055,20438.8374219663
23056,20439.6143387137
23057,20440.3912518096
23058,20441.1681612542
23059,20441.9450670477
23060,20442.7219691903
23061,20443.4988676823
23062,20444.2757625237
23063,20445.0526537147
23064,20445.8295412557
23065,20446.6064251467
23066,20447.3833053879
23067,20448.1601819795
23068,20448.9370549218
23069,20449.7139242149
23070,20450.490789859
23071,20451.2676518543
23072,20452.0445102009
23073,20452.8213648992
23074,20453.5982159492
23075,20454.3750633511
23076,20455.1519071052
23077,20455.9287472116
23078,20456.7055836705
23079,20457.4824164822
23080,20458.2592456468
23081,20459.0360711644
23082,20459.8128930353
23083,20460.5897112597
23084,20461.3665258378
23085,20462.1433367697
23086,20462.9201440556
23087,20463.6969476958
23088,20464.4737476904
23089,20465.2505440396
23090,20466.0273367436
23091,20466.8041258026
23092,20467.5809112167
23093,20468.3576929863
23094,20469.1344711113
23095,20469.9112455922
23096,20470.688016429
23097,20471.4647836219
23098,20472.2415471711
23099,20473.0183070768
23100,20473.7950633392
23101,20474.5718159585
23102,20475.3485649349
23103,20476.1253102685
23104,20476.9020519596
23105,20477.6787900083
23106,20478.4555244149
23107,20479.2322551794
23108,20480.0089823022
23109,20480.7857057834
23110,20481.5624256232
23111,20482.3391418217
23112,20483.1158543793
23113,20483.8925632959
23114,20484.669268572
23115,20485.4459702075
23116,20486.2226682028
23117,20486.999362558
23118,20487.7760532733
23119,20488.5527403489
23120,20489.3294237849
23121,20490.1061035817
23122,20490.8827797393
23123,20491.6594522579
23124,20492.4361211378
23125,20493.2127863791
23126,20493.989447982
23127,20494.7661059468
23128,20495.5427602735
23129,20496.3194109624
23130,20497.0960580137
23131,20497.8727014275
23132,20498.6493412041
23133,20499.4259773436
23134,20500.2026098463
23135,20500.9792387122
23136,20501.7558639417
23137,20502.5324855348
23138,20503.3091034919
23139,20504.085717813
23140,20504.8623284984
23141,20505.6389355482
23142,20506.4155389627
23143,20507.1921387419
23144,20507.9687348862
23145,20508.7453273957
23146,20509.5219162706
23147,20510.2985015111
23148,20511.0750831174
23149,20511.8516610896
23150,20512.6282354279
23151,20513.4048061326
23152,20514.1813732038
23153,20514.9579366417
23154,20515.7344964465
23155,20516.5110526184
23156,20517.2876051576
23157,20518.0641540643
23158,20518.8406993386
23159,20519.6172409807
23160,20520.3937789909
23161,20521.1703133693
23162,20521.9468441161
23163,20522.7233712315
23164,20523.4998947157
23165,20524.2764145689
23166,20525.0529307912
23167,20525.8294433829
23168,20526.6059523441
23169,20527.3824576751
23170,20528.1589593759
23171,20528.9354574469
23172,20529.7119518881
23173,20530.4884426999
23174,20531.2649298823
23175,20532.0414134355
23176,20532.8178933598
23177,20533.5943696553
23178,20534.3708423223
23179,20535.1473113608
23180,20535.9237767712
23181,20536.7002385535
23182,20537.476696708
23183,20538.2531512349
23184,20539.0296021343
23185,20539.8060494065
23186,20540.5824930515
23187,20541.3589330697
23188,20542.1353694612
23189,20542.9118022262
23190,20543.6882313648
23191,20544.4646568774
23192,20545.2410787639
23193,20546.0174970247
23194,20546.79391166
23195,20547.5703226698
23196,20548.3467300544
23197,20549.1231338141
23198,20549.8995339489
23199,20550.6759304591
23200,20551.4523233448
23201,20552.2287126063
23202,20553.0050982437
23203,20553.7814802572
23204,20554.5578586471
23205,20555.3342334134
23206,20556.1106045564
23207,20556.8869720762
23208,20557.6633359732
23209,20558.4396962473
23210,20559.2160528989
23211,20559.9924059281
23212,20560.7687553351
23213,20561.5451011201
23214,20562.3214432833
23215,20563.0977818249
23216,20563.874116745
23217,20564.6504480438
23218,20565.4267757216
23219,20566.2030997785
23220,20566.9794202147
23221,20567.7557370304
23222,20568.5320502257
23223,20569.3083598009
23224,20570.0846657562
23225,20570.8609680917
23226,20571.6372668077
23227,20572.4135619043
23228,20573.1898533816
23229,20573.96614124
23230,20574.7424254795
23231,20575.5187061004
23232,20576.2949831028
23233,20577.071256487
23234,20577.8475262531
23235,20578.6237924014
23236,20579.4000549319
23237,20580.1763138449
23238,20580.9525691405
23239,20581.7288208191
23240,20582.5050688807
23241,20583.2813133255
23242,20584.0575541537
23243,20584.8337913655
23244,20585.6100249612
23245,20586.3862549408
23246,20587.1624813046
23247,20587.9387040527
23248,20588.7149231854
23249,20589.4911387028
23250,20590.2673506052
23251,20591.0435588926
23252,20591.8197635653
23253,20592.5959646235
23254,20593.3721620674
23255,20594.1483558971
23256,20594.9245461128
23257,20595.7007327148
23258,20596.4769157031
23259,20597.2530950781
23260,20598.0292708399
23261,20598.8054429886
23262,20599.5816115245
23263,20600.3577764477
23264,20601.1339377584
23265,20601.9100954569
23266,20602.6862495433
23267,20603.4624000177
23268,20604.2385468805
23269,20605.0146901317
23270,20605.7908297715
23271,20606.5669658002
23272,20607.3430982179
23273,20608.1192270248
23274,20608.8953522211
23275,20609.6714738069
23276,20610.4475917826
23277,20611.2237061482
23278,20611.9998169039
23279,20612.77592405
23280,20613.5520275866
23281,20614.3281275138
23282,20615.104223832
23283,20615.8803165412
23284,20616.6564056417
23285,20617.4324911336
23286,20618.2085730171
23287,20618.9846512925
23288,20619.7607259599
23289,20620.5367970194
23290,20621.3128644714
23291,20622.0889283158
23292,20622.8649885531
23293,20623.6410451832
23294,20624.4170982065
23295,20625.1931476231
23296,20625.9691934332
23297,20626.7452356369
23298,20627.5212742345
23299,20628.2973092262
23300,20629.0733406121
23301,20629.8493683924
23302,20630.6253925673
23303,20631.401413137
23304,20632.1774301017
23305,20632.9534434615
23306,20633.7294532167
23307,20634.5054593675
23308,20635.2814619139
23309,20636.0574608563
23310,20636.8334561947
23311,20637.6094479294
23312,20638.3854360606
23313,20639.1614205884
23314,20639.9374015131
23315,20640.7133788348
23316,20641.4893525537
23317,20642.26532267
23318,20643.0412891838
23319,20643.8172520955
23320,20644.593211405
23321,20645.3691671127
23322,20646.1451192187
23323,20646.9210677233
23324,20647.6970126265
23325,20648.4729539286
23326,20649.2488916297
23327,20650.0248257301
23328,20650.80075623
23329,20651.5766831294
23330,20652.3526064287
23331,20653.1285261279
23332,20653.9044422273
23333,20654.6803547271
23334,20655.4562636274
23335,20656.2321689284
23336,20657.0080706304
23337,20657.7839687335
23338,20658.5598632378
23339,20659.3357541436
23340,20660.1116414511
23341,20660.8875251604
23342,20661.6634052717
23343,20662.4392817853
23344,20663.2151547012
23345,20663.9910240198
23346,20664.766889741
23347,20665.5427518653
23348,20666.3186103927
23349,20667.0944653234
23350,20667.8703166576
23351,20668.6461643955
23352,20669.4220085372
23353,20670.1978490831
23354,20670.9736860332
23355,20671.7495193877
23356,20672.5253491468
23357,20673.3011753107
23358,20674.0769978797
23359,20674.8528168538
23360,20675.6286322332
23361,20676.4044440182
23362,20677.1802522089
23363,20677.9560568055
23364,20678.7318578082
23365,20679.5076552172
23366,20680.2834490327
23367,20681.0592392548
23368,20681.8350258838
23369,20682.6108089197
23370,20683.3865883629
23371,20684.1623642135
23372,20684.9381364716
23373,20685.7139051375
23374,20686.4896702113
23375,20687.2654316933
23376,20688.0411895836
23377,20688.8169438823
23378,20689.5926945898
23379,20690.3684417061
23380,20691.1441852314
23381,20691.919925166
23382,20692.6956615101
23383,20693.4713942637
23384,20694.2471234271
23385,20695.0228490005
23386,20695.798570984
23387,20696.5742893779
23388,20697.3500041823
23389,20698.1257153974
23390,20698.9014230234
23391,20699.6771270605
23392,20700.4528275088
23393,20701.2285243686
23394,20702.00421764
23395,20702.7799073232
23396,20703.5555934185
23397,20704.3312759259
23398,20705.1069548457
23399,20705.882630178
23400,20706.6583019231
23401,20707.4339700811
23402,20708.2096346522
23403,20708.9852956366
23404,20709.7609530345
23405,20710.536606846
23406,20711.3122570713
23407,20712.0879037107
23408,20712.8635467643
23409,20713.6391862323
23410,20714.4148221149
23411,20715.1904544122
23412,20715.9660831245
23413,20716.7417082518
23414,20717.5173297946
23415,20718.2929477528
23416,20719.0685621267
23417,20719.8441729164
23418,20720.6197801222
23419,20721.3953837442
23420,20722.1709837827
23421,20722.9465802377
23422,20723.7221731096
23423,20724.4977623984
23424,20725.2733481043
23425,20726.0489302276
23426,20726.8245087684
23427,20727.6000837269
23428,20728.3756551033
23429,20729.1512228977
23430,20729.9267871105
23431,20730.7023477416
23432,20731.4779047914
23433,20732.2534582599
23434,20733.0290081475
23435,20733.8045544542
23436,20734.5800971803
23437,20735.3556363259
23438,20736.1311718913
23439,20736.9067038765
23440,20737.6822322819
23441,20738.4577571075
23442,20739.2332783536
23443,20740.0087960203
23444,20740.7843101078
23445,20741.5598206163
23446,20742.335327546
23447,20743.1108308971
23448,20743.8863306698
23449,20744.6618268642
23450,20745.4373194805
23451,20746.2128085189
23452,20746.9882939796
23453,20747.7637758628
23454,20748.5392541686
23455,20749.3147288973
23456,20750.090200049
23457,20750.8656676239
23458,20751.6411316222
23459,20752.416592044
23460,20753.1920488896
23461,20753.9675021592
23462,20754.7429518528
23463,20755.5183979708
23464,20756.2938405133
23465,20757.0692794804
23466,20757.8447148724
23467,20758.6201466894
23468,20759.3955749316
23469,20760.1709995992
23470,20760.9464206925
23471,20761.7218382115
23472,20762.4972521564
23473,20763.2726625275
23474,20764.0480693248
23475,20764.8234725487
23476,20765.5988721993
23477,20766.3742682767
23478,20767.1496607812
23479,20767.9250497129
23480,20768.700435072
23481,20769.4758168588
23482,20770.2511950733
23483,20771.0265697157
23484,20771.8019407863
23485,20772.5773082852
23486,20773.3526722127
23487,20774.1280325688
23488,20774.9033893538
23489,20775.6787425679
23490,20776.4540922112
23491,20777.2294382839
23492,20778.0047807862
23493,20778.7801197183
23494,20779.5554550804
23495,20780.3307868727
23496,20781.1061150952
23497,20781.8814397483
23498,20782.6567608321
23499,20783.4320783468
23500,20784.2073922925
23501,20784.9827026695
23502,20785.7580094779
23503,20786.533312718
23504,20787.3086123898
23505,20788.0839084936
23506,20788.8592010295
23507,20789.6344899978
23508,20790.4097753987
23509,20791.1850572322
23510,20791.9603354986
23511,20792.7356101981
23512,20793.5108813308
23513,20794.286148897
23514,20795.0614128968
23515,20795.8366733304
23516,20796.611930198
23517,20797.3871834997
23518,20798.1624332358
23519,20798.9376794064
23520,20799.7129220117
23521,20800.4881610519
23522,20801.2633965272
23523,20802.0386284378
23524,20802.8138567837
23525,20803.5890815653
23526,20804.3643027828
23527,20805.1395204361
23528,20805.9147345257
23529,20806.6899450516
23530,20807.465152014
23531,20808.2403554132
23532,20809.0155552492
23533,20809.7907515223
23534,20810.5659442327
23535,20811.3411333805
23536,20812.1163189659
23537,20812.8915009892
23538,20813.6666794504
23539,20814.4418543498
23540,20815.2170256875
23541,20815.9921934637
23542,20816.7673576787
23543,20817.5425183326
23544,20818.3176754255
23545,20819.0928289577
23546,20819.8679789294
23547,20820.6431253406
23548,20821.4182681917
23549,20822.1934074827
23550,20822.9685432139
23551,20823.7436753855
23552,20824.5188039975
23553,20825.2939290503
23554,20826.069050544
23555,20826.8441684787
23556,20827.6192828548
23557,20828.3943936722
23558,20829.1695009312
23559,20829.9446046321
23560,20830.7197047749
23561,20831.4948013599
23562,20832.2698943873
23563,20833.0449838571
23564,20833.8200697697
23565,20834.5951521251
23566,20835.3702309237
23567,20836.1453061654
23568,20836.9203778506
23569,20837.6954459794
23570,20838.470510552
23571,20839.2455715686
23572,20840.0206290293
23573,20840.7956829344
23574,20841.570733284
23575,20842.3457800783
23576,20843.1208233174
23577,20843.8958630016
23578,20844.6708991311
23579,20845.445931706
23580,20846.2209607265
23581,20846.9959861927
23582,20847.771008105
23583,20848.5460264634
23584,20849.3210412681
23585,20850.0960525193
23586,20850.8710602172
23587,20851.646064362
23588,20852.4210649539
23589,20853.1960619929
23590,20853.9710554794
23591,20854.7460454135
23592,20855.5210317953
23593,20856.2960146251
23594,20857.0709939031
23595,20857.8459696294
23596,20858.6209418041
23597,20859.3959104276
23598,20860.1708754999
23599,20860.9458370212
23600,20861.7207949918
23601,20862.4957494117
23602,20863.2707002813
23603,20864.0456476006
23604,20864.8205913699
23605,20865.5955315892
23606,20866.3704682589
23607,20867.1454013791
23608,20867.9203309499
23609,20868.6952569716
23610,20869.4701794443
23611,20870.2450983683
23612,20871.0200137436
23613,20871.7949255705
23614,20872.5698338491
23615,20873.3447385797
23616,20874.1196397623
23617,20874.8945373973
23618,20875.6694314847
23619,20876.4443220248
23620,20877.2192090178
23621,20877.9940924637
23622,20878.7689723628
23623,20879.5438487153
23624,20880.3187215214
23625,20881.0935907812
23626,20881.8684564949
23627,20882.6433186627
23628,20883.4181772847
23629,20884.1930323613
23630,20884.9678838924
23631,20885.7427318784
23632,20886.5175763194
23633,20887.2924172155
23634,20888.0672545671
23635,20888.8420883741
23636,20889.6169186369
23637,20890.3917453555
23638,20891.1665685303
23639,20891.9413881612
23640,20892.7162042487
23641,20893.4910167927
23642,20894.2658257936
23643,20895.0406312514
23644,20895.8154331663
23645,20896.5902315387
23646,20897.3650263685
23647,20898.139817656
23648,20898.9146054014
23649,20899.6893896049
23650,20900.4641702666
23651,20901.2389473867
23652,20902.0137209654
23653,20902.7884910029
23654,20903.5632574993
23655,20904.3380204549
23656,20905.1127798697
23657,20905.8875357441
23658,20906.6622880782
23659,20907.4370368721
23660,20908.211782126
23661,20908.9865238402
23662,20909.7612620147
23663,20910.5359966499
23664,20911.3107277458
23665,20912.0854553026
23666,20912.8601793205
23667,20913.6348997997
23668,20914.4096167404
23669,20915.1843301427
23670,20915.9590400069
23671,20916.7337463331
23672,20917.5084491214
23673,20918.2831483722
23674,20919.0578440854
23675,20919.8325362614
23676,20920.6072249004
23677,20921.3819100024
23678,20922.1565915676
